BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE,ABBREVIATION
HDFC Bank,HDFC0009090,110240486,Sector LV Gurgaon, Grnd Flr Shop No1 11 12 Navkriti Arcade Sector 55 Gurgaon Haryana - 122003,9996243333.0,Gurgaon,Gurgaon,Haryana,HDFC
HDFC Bank,HDFC0009088,520240009,Satyanarayanpuram, Grnd Flr Dno16 37 Towers Rao Street Purnandampet Krishna Andhra Pradesh - 520003,9949493333.0,Vijayawada,Krishna,Andhra Pradesh,HDFC
HDFC Bank,HDFC0009084,325240027,Jalkhera,Ground Floor Plot No 35 Aakash Awasiya Yojna Jalkhera Kota Rajasthan Kota Rajasthan - 325001,9875003333.0,Kota,Kota,Rajasthan,HDFC
HDFC Bank,HDFC0009082,110240485,Jamalpur Village, Vill And Post Office Jamalpur NR Bus Stand Tehsil Farukh Nagar Gurgaon Haryana - 123503,9996243333.0,Jamalpur,Gurgaon,Haryana,HDFC
HDFC Bank,HDFC0009081,831240013,Parsudih Haludbani,Badami Mansion 89 Main Road Near Auto Stand Purabi Singhbhum Jharkhand - 831002,2666161.0,Parsudih,Purbi Singhbhum,Jharkhand,HDFC
HDFC Bank,HDFC0009078,680240036,Marar Road Thrissur, Door No 25 1244A1 Vattekkat Arcade Ground Floor Marar Road Thrissur Kerala - 680001,9895663333.0,Thrissur,Thrissur,Kerala,HDFC
HDFC Bank,HDFC0009077,600240116,Akkarai,Shop No Shop IN Park Vgp Golden Beach South Part Sea Cliff Avenue Ecr Akkarai Chennai Tamilnadu - 600056,9840673333.0,Chennai,Chennai,Tamil Nadu,HDFC
HDFC Bank,HDFC0009076,301240027,Kasba Bansur,Ground Floor Ganpati Complex Narayanpur Road Kasba Bansur Alwar Rajasthan Bansur Alwar Rajasthan - 301402,9875003333.0,Bansur,Alwar,Rajasthan,HDFC
HDFC Bank,HDFC0009075,110240483,Jharsa Chowk Sector Xxxi, Ground Floor Sco And Sector 31 Jharsa Chowk Gurgaon Haryana - 122001,9996243333.0,Jharsa,Gurgaon,Haryana,HDFC
HDFC Bank,HDFC0009074,440240024,Geetanjali Talkies Square,Ground Floor Hotel Woodland 51Geetanjali Talkies Sqcentral Avenue Nagpur Maharashtra - 440018,61606161.0,Nagpur,Nagpur,Maharashtra,HDFC
HDFC Bank,HDFC0009070,302240033,Mahlan,Ground Floor Ajmer Road Gram Post Office Mehlan Tehsil Mojmabad Jaipur Jaipur Rajasthan - 303007,9875003333.0,Mahlan,Jaipur,Rajasthan,HDFC
HDFC Bank,HDFC0009069,600240115,Arcot Road Kodambakam, Grnd And Basement Flr Sai Towers 370 Arcot Road Kodambakam Chennai Tamil Nadu - 600024,9840673333.0,Chennai,Chennai,Tamil Nadu,HDFC
HDFC Bank,HDFC0009065,761240503,Balisira, Ground Floor Main Road AT Post Office Balisira Via Gunthapada Ganjam Odisha - 761115,9937903333.0,Ganjam,Ganjam,Odisha,HDFC
HDFC Bank,HDFC0009064,600240107,Mkb Nagar, Ground And First Floor 10 1St Cross Road Nagar Chennai Tamilnadu - 600039,9840673333.0,Chennai,Chennai,Tamil Nadu,HDFC
HDFC Bank,HDFC0009063,226240057,Mahanagar, Ground And First Floor 17 18 Gole Market Mahanagar Lucknow Uttar Pradesh - 226006,9935903333.0,Lucknow,Lucknow,Uttar Pradesh,HDFC
HDFC Bank,HDFC0009062,520240011,Vijayawada, Ground Floor Plot No 16 Teachers Colony Gurunanak Colony Road Krishna Andhra Pradesh - 520008,9949493333.0,Vijayawada,Krishna,Andhra Pradesh,HDFC
HDFC Bank,HDFC0009061,563240452,Malur, Grnd And First Flr Chowdeshwari Commercial Complex Opp TO Junior Complex Kolar Karnataka - 563130,9945863333.0,Malur,Kolar,Karnataka,HDFC
HDFC Bank,HDFC0009057,713240605,Jamalpur Sure Kalna, Ground Floor Village Jamalpur Post Office And PS Jamalpur Barddhaman West Bengal - 713408,9831073333.0,Jamalpur,Barddhaman,West Bengal,HDFC
HDFC Bank,HDFC0009053,144240038,Alipur Jalandhar,Green City Mithapur Road Alipur Tehsil And Jalandhar Jalandhar Punjab - 144026,9815331111.0,Jalandhar,Jalandhar,Punjab,HDFC
HDFC Bank,HDFC0009048,333240027,Nawalgarh, Grnd First And Second Flr Shop No35 36 And 37 Collage Road Jhunjhunu Rajasthan - 333042,9875003333.0,Nawalgarh,Jhunjhunu,Rajasthan,HDFC
HDFC Bank,HDFC0009047,313240027,Fatehnagar, Ground Floor B1 And B2 Ganpati Plaza Fatehnagar Udaipur Rajasthan - 313205,9875003333.0,Fatehnagar,Udaipur,Rajasthan,HDFC
HDFC Bank,HDFC0009044,457240101,Jhabua, Ground And First Floor AL Parikh Road Near Rajwada Jhabua Madhya Pradesh - 457661,9893603333.0,Jhabua,Jhabua,Madhya Pradesh,HDFC
HDFC Bank,HDFC0009043,676240152,Malapuram,Peekays Arcade Downhill Malapuram Malapuram Kerala - 686519,9895663333.0,Malappuram,Malappuram,Kerala,HDFC
HDFC Bank,HDFC0009042,110240481,Swasthya Vihar, Ground And Basement Floor 13 Swasthya Vihar Vikas Marg Delhi Delhi - 110092,9996243333.0,Delhi,Delhi,Delhi,HDFC
HDFC Bank,HDFC0009041,110240499,Sector Xii Gurgaon, Ground And Basement Floor Sco No 19 Sec 12 Huda Market Gurgaon Gurgaon - 121001,9996243333.0,Gurgaon,Gurgaon,Haryana,HDFC
HDFC Bank,HDFC0009038,110240500,Sector IX Gurgaon, Grnd And Basement Flr Sco No 104 Sector 09 Gurgaon Haryana - 122001,9996243333.0,Gurgaon,Gurgaon,Haryana,HDFC
HDFC Bank,HDFC0009037,272240103,Kopaganj, Ground Floor Khasra No 895 Village And Nagar Panchyat Kopaganj Maunath Bhanjan Uttar Pradesh - 275305,9935903333.0,Kopaganj,Kopaganj,Uttar Pradesh,HDFC
HDFC Bank,HDFC0009036,534240403,Bhimavaram, Ground Floor Door No17 48 Police Bomma Centergannabathulavari Street West Godavari Andhra Pradesh - 534201,9949493333.0,Bhimavaram,West Godavari,Andhra Pradesh,HDFC
HDFC Bank,HDFC0009034,160240084,Sector Xviiii, Ground And First Floor Scf 17 Sector 19 Chandigarh Chandigarh - 160019,9815331111.0,Chandigarh,Chandigarh,Chandigarh,HDFC
HDFC Bank,HDFC0009033,848240003,Samastipur Mohanpur Road,Hariom Complex Adarsh Nagar Chowk Samastipur Mohanpur Road Samastipur Samastipur Bihar - 848101,2666161.0,Samastipur,Samastipur,Bihar,HDFC
HDFC Bank,HDFC0009031,842240006,Zeromile, First Floor Dulari Complex Zeromile Akhra Ghat Road Muzaffarpur Bihar - 842001,2666161.0,Muzaffarpur,Muzaffarpur,Bihar,HDFC
HDFC Bank,HDFC0009025,301240028,Tartarpur, Ground Floor Khasara No259 Village Tartarpur Tehsil Tijara Alwar Rajasthan - 301404,9875003333.0,Tijara,Alwar,Rajasthan,HDFC
HDFC Bank,HDFC0009024,325240029,Antah, Grd Flr Kota Baran Main RD Near Bank of Baroda Antah Baran Baran Rajasthan - 325202,9875003333.0,Antah,Baran,Rajasthan,HDFC
HDFC Bank,HDFC0009020,462240016,Ashoka Garden Bhopal,Plot Lala Lajpat Rai Nagar Ashoka Garden Bhopal Madhya Pradesh - 462023,9893603333.0,Bhopal,Bhopal,Madhya Pradesh,HDFC
HDFC Bank,HDFC0009017,500240582,Adibatla, Ground Floor Opp Tcs Building Main Road Adibatla Ibrahimpatnam MD Rangareddy Telangana - 501510,9840673333.0,Adibatla,Rangareddy,Telangana,HDFC
HDFC Bank,HDFC0009014,226240056,Bakshi KA Talab, Grnd Flr Bargad Magath Awasthi Bhawan Opp Railway Station Sitapur Road Lucknow Uttar Pradesh - 226201,9935903333.0,Lucknow,Lucknow,Uttar Pradesh,HDFC
HDFC Bank,HDFC0009012,211240510,Shankargarh,Ground Floor Raj Bhawan Shankargarh Kothi Shankargarh Allahabad Uttar Pradesh Shankargarh Uttar Pradesh - 212108,9935903333.0,Shankargarh,Allahabad,Uttar Pradesh,HDFC
HDFC Bank,HDFC0009011,160240081,Kambala, Ground Floor Village Kambala Dharamgarh Mohali Sahibzada Ajit Singh Nagar Punjab - 140306,9815331111.0,Sas Nagar Mohali,Rupnagar,Punjab,HDFC
HDFC Bank,HDFC0009009,110240475,Ajay Enclave, Ground Floor 37 Ajay Enclave Subhash Nagar Delhi Delhi - 110018,9996243333.0,Delhi,Delhi,Delhi,HDFC
HDFC Bank,HDFC0009007,143240556,Lashkari Nangal, Ground Floor Premises NR Guru Angad Dev School Post Office Guru KA Bagh Tehsil Ajnala Amritsar Punjab - 143102,9815331111.0,Ajnala,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0009006,202240008,Kwarasi,Ground Floor Tarun Valley Kwarasi Ramghat Road Aligarh Uttar Pradesh Aligarh Uttar Pradesh - 202001,9935903333.0,Aligarh,Aligarh,Uttar Pradesh,HDFC
HDFC Bank,HDFC0004898,500240099,Bachpalle, Grnd Flr G1 And G6 Rbr Towers Satyam Heights Kkm Colony Phase Iii Rangareddy Telangana - 500090,9840673333.0,Hyderabad,Hyderabad,Telangana,HDFC
HDFC Bank,HDFC0004895,560240153,Prashanthnagar Bangalore,Ground Floor No Hariram Aildas Layout Next TO Shobha Hospital Bangalore Karnataka - 560040,9945863333.0,Bangalore,Bangalore Urban,Karnataka,HDFC
HDFC Bank,HDFC0004894,380240080,Chandkheda Gandhi Nagar Road, Ground Floor Shop No 17 TO 23 25 Shukan Mall Near Visat Petrol Pump Chandkheda Ahmedabad Gujarat - 380005,9898271111.0,Chandkheda,Gandhinagar,Gujarat,HDFC
HDFC Bank,HDFC0004893,396240114,Naroli Branch Silvassa, Shop No 24 TO 27 Lotus Infra Orion Imperiabhilad Naroli Road Silvassa Dadra And Nagar Haveli - 396230,9898271111.0,Naroli,Dadra And Nagar Haveli,Dadra And Nagar Haveli,HDFC
HDFC Bank,HDFC0004891,520240624,Poranki, Ground Floor Dno9 82 Beside Balaji Cinevilla Poranki Penamaluru Mandalam Krishna Andhra Pradesh - 521137,9949493333.0,Poranki,Krishna,Andhra Pradesh,HDFC
HDFC Bank,HDFC0004890,533240722,Komaripalem, Ground Floor 39 Bypass Road Komaripalem Biccavole Mandal East Godavari Andhra Pradesh - 533346,9949493333.0,Biccavole,East Godavari,Andhra Pradesh,HDFC
HDFC Bank,HDFC0004889,563240103,Kolar, Grnd And Mezz Flr Katha And NR Ksrtc Bus Std Beside Road Kolar Karnataka - 186204,9945863333.0,Kolar,Kolar,Karnataka,HDFC
HDFC Bank,HDFC0004888,411240063,Dhyari, Ground And Mezzanine Floor Srno60 1A Vadgaon Tal Haveli Pune Maharashtra - 411051,61606161.0,Pune,Pune,Maharashtra,HDFC
HDFC Bank,HDFC0004887,411240061,Wakad, Upper Ground Floor Showroom No No 208 Ambience Executive Hotel Wakad Pune Maharashtra - 411057,61606161.0,Pune,Pune,Maharashtra,HDFC
HDFC Bank,HDFC0004885,422240018,MG Road Shalimar, Ground Floor Showroom of Kapadia Auto No307A FP No138 Nashik Maharashtra - 422001,61606161.0,Nashik,Nasik,Maharashtra,HDFC
HDFC Bank,HDFC0004883,393240055,Ankleswar City, Grnd And 1St Floor Shop No8 And 38 Shop No8 And 36Nyriha Plaza NR Teen Rasta Circle Bharuch Gujarat - 393001,9898271111.0,Ankleshwar,Bharuch,Gujarat,HDFC
HDFC Bank,HDFC0004882,451240505,Anjad, Near Axis Bank Barwani Anjad Road Anjad Barwani Madhya Pradesh - 451556,9893603333.0,Anjad,Barwani,Madhya Pradesh,HDFC
HDFC Bank,HDFC0004881,520240010,Machavaram, Ground Floor Door No 31 2340 Beside Srr College Machavaram Vijaywada Krishna Andhra Pradesh - 520004,9949493333.0,Vijayawada,Krishna,Andhra Pradesh,HDFC
HDFC Bank,HDFC0004876,560240157,Nagarbhavi II, Ground Floor No1 Arcade 1St Block 2nd Stage Nagarabhavi Main RD Outer Ring RD Bangalore Karnataka - 560072,9945863333.0,Bangalore,Bangalore Urban,Karnataka,HDFC
HDFC Bank,HDFC0004875,530240011,Muralinagar, Ground Floor Dno38 30 123 NH Road Muralinagar Marripalem Hussain Ngr Vishakapatnam Andhra Pradesh - 530018,9949493333.0,Visakhapatnam,Vishakhapatnam,Andhra Pradesh,HDFC
HDFC Bank,HDFC0004873,160240080,Vip Road Zirakpur, Ground Floor Showroom No Near Savitri Tower Vip Road Sahibzada Ajit Singh Nagar Punjab - 140603,9815331111.0,Zirakpur,Patiala,Punjab,HDFC
HDFC Bank,HDFC0004872,110240479,Advant Navis Business Park Sec Cxlii,Unit Tower Advant Navisbusiness Park Sector 142 Noida Gautam Buddha Nagar Uttar Pradesh - 201305,9935903333.0,Noida,Gautam Buddha Nagar,Uttar Pradesh,HDFC
HDFC Bank,HDFC0004870,152240161,Khui Khera,Ground Floor Building Near Sbi Fazilka Abohar Highway Vpo Khui Khera Fazilka Punjab - 152121,9815331111.0,Khui Khera,Ferozpur,Punjab,HDFC
HDFC Bank,HDFC0004869,143240555,Jasraur, Ground Floor Opp Sanj Kendar Village Jasraur Tehsil Ajnala Amritsar Punjab - 143001,9815331111.0,Ajnala,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0004868,263240502,Kichha, Ground Floor Near Andhra Bank Rudrapur Road Kichha Udham Singh Nagar Uttrakhand - 263148,9935903333.0,Kichha,Udham Singh Nagar,Uttarakhand,HDFC
HDFC Bank,HDFC0004864,396240005,Abrama Valsad, Shop No1Grnd Flrshantinath Complex Opp Bank of Baroda Abrama Valsad Gujarat - 396002,9898271111.0,Abrama,Navsari,Gujarat,HDFC
HDFC Bank,HDFC0004857,396240115,Khanvel, Yaduvanshi Complex Shop No And Khanvel Silvassa Dadra And Nagar Haveli - 396230,9898271111.0,Khanvel,Dadra And Nagar Haveli,Dadra And Nagar Haveli,HDFC
HDFC Bank,HDFC0004856,495240512,Kosa, Ground Floor Atal Bazar Gram Kosa Janjgir Champa Bilaspur Cgh Chhattisgarh - 495663,9893603333.0,Champa,Janjgir Champa,Chhattisgarh,HDFC
HDFC Bank,HDFC0004851,678240004,Olavacode,Ground Floor Poopas Arcade Olavacode Palakkad Kerala - 678002,9895663333.0,Palakkad,Palakkad,Kerala,HDFC
HDFC Bank,HDFC0004846,242240056,Banda Shahjahanpur, Ground Floor Near Allahabad Road Khutar Road Vill Lukmanpur Behera Post Office Banda Shahjahanpur Uttar Pradesh - 242042,9935903333.0,Banda,Shahjahanpur,Uttar Pradesh,HDFC
HDFC Bank,HDFC0004845,135240026,Yamunanagar Railway Workshop, Ground And First Floor VI 1766 Vishnu Nagar Jagadhri Workshop Yamunanagar Haryana - 135002,9996243333.0,Yamunanagar,Yamunanagar,Haryana,HDFC
HDFC Bank,HDFC0004843,560240155,Dommasandra,Survey No 183 Dommasandra Anekal Taluk Sarjapura Road Bangalore Karnataka - 562125,9945863333.0,Dommasandra,Bangalore Urban,Karnataka,HDFC
HDFC Bank,HDFC0004841,563240102,Narasapura,Narasapura Industrial Area Opp Honda Factory Narasapura Kolar Karnataka - 563130,9945863333.0,Kolar,Kolar,Karnataka,HDFC
HDFC Bank,HDFC0004839,560240154,Amruthahalli, Grnd Floor No362 Talakaveri Layout Amruthahalli Main Road BY Tarayanapura Bangalore Karnataka - 560100,9945863333.0,Bangalore,Bangalore Urban,Karnataka,HDFC
HDFC Bank,HDFC0004837,422240016,Shinde, Grnd Flr Next TO Axis Bank Atm Ramchandra Niwas Naigaon Road Nashik Maharashtra - 423502,61606161.0,Nashik,Nasik,Maharashtra,HDFC
HDFC Bank,HDFC0004835,560240162,Koramangala, Asv Tower 590 Next TO Water Tank Sarjapur Road Koramangala 3rd Block Bangaluru Karnataka - 560034,9945863333.0,Bangalore,Bangalore Urban,Karnataka,HDFC
HDFC Bank,HDFC0004834,277240054,Sikandarpur Ballia, Ground Floor NR Bus Stand Crossing Ballia Road Tehsil And Post Office Sikandarpur Ballia Uttar Pradesh - 277303,9935903333.0,Sikandarpur,Ballia,Uttar Pradesh,HDFC
HDFC Bank,HDFC0004832,160240082,Panchkula Sec VI, Ground And Basement Floor Scf 66 Sector Panchkula Haryana - 134109,9996243333.0,Panchkula,Panchkula,Haryana,HDFC
HDFC Bank,HDFC0004828,422240017,Saikheda, Grnd Flr Shops Sangle House College Road AT Post Office Saikheda Nashik Maharashtra - 422006,61606161.0,Saikheda,Nasik,Maharashtra,HDFC
HDFC Bank,HDFC0004818,202240009,Railway Road Aligarh, Ground Floor Gandhi Marg Railway Road Aligarh Uttar Pradesh - 202001,6160616.0,Aligarh,Aligarh,Uttar Pradesh,HDFC
HDFC Bank,HDFC0004816,124240011,Lakhan Majra, Ground Floor Mainmarket Road Adjacant TO Indusindbank Ltd Vpo Lakhan Majra Rohtak Haryana - 124514,9996243333.0,Lakhan Manjra,Rohtak,Haryana,HDFC
HDFC Bank,HDFC0004815,125240064,Arya Nagar,Near Water Works Main Hisar Road Vpo Arya Nagar Hisar Hisar Haryana - 125001,9996243333.0,Arya Nagar,Hisar,Haryana,HDFC
HDFC Bank,HDFC0004812,800240019,Digha,Ground And First Floor Sona Place Opp Witi Digha Ghat Patna Patna Bihar - 800011,2666161.0,Digha,Patna,Bihar,HDFC
HDFC Bank,HDFC0004810,110240497,Khel Gaon Ansal Plaza, Shop No1 Ansal Plaza Khel Gaon Marg New Delhi Delhi - 110049,9996243333.0,Delhi,Delhi,Delhi,HDFC
HDFC Bank,HDFC0004804,700240111,Infospace Sez,Tower Iiiground Floor IT Ites Sezaction Area ID New Town Kolkata West Bengal - 700156,9831073333.0,Kolkata,Kolkata,West Bengal,HDFC
HDFC Bank,HDFC0004802,524240005,Stonehousepet, No 542 Old No 49 New Lakshmipuram Stonehousepet Nellore Andhra Pradesh - 524002,9949493333.0,Nellore,Nellore,Andhra Pradesh,HDFC
HDFC Bank,HDFC0004799,522240583,Thullur,152 Turpu Veedhi Tullur Guntur Guntur Andhra Pradesh - 522237,9949493333.0,Thullur,Guntur,Andhra Pradesh,HDFC
HDFC Bank,HDFC0004797,224240054,Ramnagar Mahuware,Opp Bharat Petrol Pump Building No 449 Village Behrampur Pargana Bidahar Post Office Ramnagar Mahuware Uttar Pradesh - 224181,9935903333.0,Ramnagar,Ambedkar Nagar,Uttar Pradesh,HDFC
HDFC Bank,HDFC0004795,272240352,Bansi, Near Axis Bank Mohalla Pratapnagar Bansi Siddharthnagar Uttar Pradesh - 272153,9935903333.0,Bansi,Sidharthanagar,Uttar Pradesh,HDFC
HDFC Bank,HDFC0004791,233240053,Saidpur, Plot Adjoining Canara Bank Main Market Saidpur Road Ghazipur Uttar Pradesh - 233304,9935903333.0,Saidpur,Ghazipur,Uttar Pradesh,HDFC
HDFC Bank,HDFC0004789,700240105,Deshapriya Park, 23A Sarat Banerjee Road Deshapriya Park Kolkata Kolkata West Bengal - 700029,9831073333.0,Kolkata,Kolkata,West Bengal,HDFC
HDFC Bank,HDFC0004781,752240502,Kunjuri,Kunjuri Gram Panchayet AT Post Office Kunjuri Block Tangi Tangi Odisha - 752027,9937903333.0,Tangi,Cuttack,Odisha,HDFC
HDFC Bank,HDFC0004780,211240508,Newada Samoghar, United Institute of Engineering And Management Plot No D2 Industrial Area Newada Samogar Allahabad Uttar Pradesh - 221005,9935903333.0,Allahabad,Allahabad,Uttar Pradesh,HDFC
HDFC Bank,HDFC0004768,226240026,Raibareilly Road Lucknow, Sardar Patel Post Office Graduate Inst Ofdental And Medical Sciences Lucknow Uttar Pradesh - 226025,9935903333.0,Lucknow,Lucknow,Uttar Pradesh,HDFC
HDFC Bank,HDFC0004767,110240491,Shakarpur, Ground Floor 134 And 135 Shakarpur Main Vikas Marg Center Delhi Delhi - 110092,9996243333.0,Shakarpur,Delhi,Delhi,HDFC
HDFC Bank,HDFC0004763,229240055,Jais, Village Bahadurpur Tehsil Tirohi Raebareilly Sultanpur Road Amethi Uttar Pradesh - 229305,9935903333.0,Jais,Rai Bareli,Uttar Pradesh,HDFC
HDFC Bank,HDFC0004760,752240501,Dabardhuapatna,Aqua Building AT Chuda Post Office Dabardhuapatna Block Bolagarh Khurda Odisha Bolagarh Odisha - 752066,9937903333.0,Bolgarh,Khurda,Odisha,HDFC
HDFC Bank,HDFC0004758,277240053,Matihi, Adj Pnb Rasna Chilkehar Road Village Matihi Post Office Office Dumari Ballia Uttar Pradesh - 221701,9935903333.0,Dumari,Ballia,Uttar Pradesh,HDFC
HDFC Bank,HDFC0004755,380240076,Delhi Darwaja,19 22 Ground Floor Lilamani Trade Center NR Delhi Darwaja Ahmedabad Ahmedabad Gujarat - 380004,9898271111.0,Ahmedabad,Ahmadabad,Gujarat,HDFC
HDFC Bank,HDFC0004753,110240455,Alaknanda, Plot No Shop2 Paradise Plaza Alaknanda Shopping Complex New Delhi Delhi - 110019,9996243333.0,Delhi,Delhi,Delhi,HDFC
HDFC Bank,HDFC0004750,764240504,Bijapur Branch Boriguma, AT Bijapur Post Office Boriguma Koraput Odisha Bijapur Odisha - 764056,9937903333.0,Borigumma,Koraput,Odisha,HDFC
HDFC Bank,HDFC0004748,110240472,Gautam Nagar, House No 186 Opp Gate Ground And Basement Flr Sfs Flats Delhi Delhi - 110049,9996243333.0,Delhi,Delhi,Delhi,HDFC
HDFC Bank,HDFC0004744,795240004,Chingmeirong, Dag No 224 And 225 Mamang Leikai Chingmeirong Imphal West Manipur - 795010,3453333.0,Imphal,Imphal,Manipur,HDFC
HDFC Bank,HDFC0004742,442240510,Rajura, Near Court Asifabad Road Rajura Rajura Maharashtra - 442905,61606161.0,Rajura,Chandrapur,Maharashtra,HDFC
HDFC Bank,HDFC0004741,500240091,Nagole, No 135 Kaveri Arcade 1St Floor Nagole Main Road Hyderabad Rangareddi Telangana - 500068,9949493333.0,Hyderabad,Hyderabad,Telangana,HDFC
HDFC Bank,HDFC0004738,759240509,Angul II Nalco Nagar,AT Kandasara Post Office Nalco Nagar Near Sbi Bank Angul Angul Odisha - 759145,9937903333.0,Angul,Angul,Odisha,HDFC
HDFC Bank,HDFC0004736,110240456,Okhla Industrial Area Phase II, Unit No 91 Okhla Industrial Area Phase II Delhi Delhi - 110020,9996243333.0,Delhi,Delhi,Delhi,HDFC
HDFC Bank,HDFC0004735,781240203,Barama, Barama Bazar Village And Post Office Barama Baksa Assam - 781346,9957193333.0,Barama,Nalbari,Assam,HDFC
HDFC Bank,HDFC0004734,415240402,Koregaon Satara, Anisha Heights Opp Sbi Main Road Koregaon Satara Maharashtra - 415501,61606161.0,Koregaon,Satara,Maharashtra,HDFC
HDFC Bank,HDFC0004728,796240004,Aizawl, 25 Road Upper Khatla Aizawl Mizoram - 796001,3453333.0,Aizawl,Aizawl,Mizoram,HDFC
HDFC Bank,HDFC0004726,444240509,Dattapur Dhamangaon, Gandhi Square Dhamangaon Railway Dhamangaon Railway Maharashtra - 444709,61606161.0,Dattapur Dhamangaon,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0004722,302240057,Sanganer Circle Jaipur,Shop 13 15 Opp Sanganer Police Station Airport Circle Behind Shani Mandir Jaipur Rajasthan - 302029,9875003333.0,Jaipur,Jaipur,Rajasthan,HDFC
HDFC Bank,HDFC0004720,262240202,Bazpur MB, Rampur Road Opp Axix Bank Bazpur Udhamsingh Nagar Uttarakhand - 262401,9935903333.0,Bazpur,Udham Singh Nagar,Uttarakhand,HDFC
HDFC Bank,HDFC0004715,110240446,Ganga Shopping Complex, Shop No 63 64 65 And 66 Noida Ganga Shopping Complex Sec 29 Gautam Budh Nagar Uttar Pradesh - 201301,9935903333.0,Noida,Gautam Buddha Nagar,Uttar Pradesh,HDFC
HDFC Bank,HDFC0004714,110240468,Sector Amrapali, Amrapali Eden Park Sec 50 Noida Gautam Budh Nagar Gautam Budh Nagar Uttar Pradesh - 201301,9935903333.0,Noida,Gautam Buddha Nagar,Uttar Pradesh,HDFC
HDFC Bank,HDFC0004707,781240021,Paltan Bazar, Ground Floor Commercial Building AT Road Paltan Bazar Guwahati Kamrup Assam - 781001,9957193333.0,Guwahati,Kamrup,Assam,HDFC
HDFC Bank,HDFC0004703,781240019,Ambari,Opposite Rabindra Bhawan Gnb Road Ambari Guwahatikamrup Assam - 781001,9957193333.0,Guwahati,Kamrup,Assam,HDFC
HDFC Bank,HDFC0004694,273240508,Chaura, Ground Floor Khasra No 307 And 306 Village Chaura Pargana Haveli Gorakhpur - 303304,9935903333.0,Gorakhpur,Gorakhpur,Uttar Pradesh,HDFC
HDFC Bank,HDFC0004691,625240012,Thallakulam Madurai, Ground Floor Old No 11 11A New No Kamala 1St Street Chinna Chokikulam Madurai Tamil Nadu - 625005,9840673333.0,Madurai,Madurai,Tamil Nadu,HDFC
HDFC Bank,HDFC0004689,390240027,Sama Savli Road, Ground And 1St Flr Maruti Square Opp Shivamparty Plot Sama Savli Road Vadodara Gujarat - 390008,9898271111.0,Vadodara,Gandhinagar,Gujarat,HDFC
HDFC Bank,HDFC0004688,390240026,Dabhoi Ring Road, Shop No TO First Floor Nathdwara Avenue NR Pariwar Char Rasta Waghodiya Vadodara Gujarat - 390025,9898271111.0,Vadodara,Gandhinagar,Gujarat,HDFC
HDFC Bank,HDFC0004686,229240057,Unchahar, Upper Ground Floor Allahabad Lucknow RD NR Hanumanmandir Post Office Mustafabad Unchahar Rae Bareli Uttar Pradesh - 229406,9935903333.0,Unchahar,Rai Bareli,Uttar Pradesh,HDFC
HDFC Bank,HDFC0004684,500240097,Allwyn Cross Road Miyapur, Ground Floor Plot26 33 34 IN Syno No68 Miyapur Ranga Reddy Hyderabad Telangana - 500049,9840673333.0,Hyderabad,Hyderabad,Telangana,HDFC
HDFC Bank,HDFC0004682,370240004,Gandhidham Oslo, Shop No 107 TO 110 Ground Floor Rayson Arcade Plot No 139 Sector Kachchh Gujarat - 370201,9898271111.0,Gandhidham,Kachchh,Gujarat,HDFC
HDFC Bank,HDFC0004678,781240020,Panbazar, Jaswanta Road Panbazar Guwahati Guwahati Assam - 781001,9957193333.0,Guwahati,Kamrup,Assam,HDFC
HDFC Bank,HDFC0004676,474240007,DD Nagar Gwalior, Abhilasha Bhawan No RJ Puram Mehrotra Farm Bhind Raod DD Nagar Gwalior Madhya Pradesh - 474020,9893603333.0,Gwalior,Gwalior,Madhya Pradesh,HDFC
HDFC Bank,HDFC0004674,282240505,Etmadpur,Bheem Market Behram Road Etmadpur Agra Uttar Pradesh - 282005,9935903333.0,Etmadpur,Agra,Uttar Pradesh,HDFC
HDFC Bank,HDFC0004672,700240107,Bangur Avenue, 40 Bangur Avenue Block Kolkata Kolkata West Bengal - 700055,9831073333.0,Kolkata,Kolkata,West Bengal,HDFC
